date,epiweek,region,fips,hospitalizedIncrease,death_jhu_cumulative,death_jhu_incidence
1/14/20,202003,AK,2,0,0,0
1/15/20,202003,AK,2,0,0,0
1/16/20,202003,AK,2,0,0,0
1/17/20,202003,AK,2,0,0,0
1/18/20,202003,AK,2,0,0,0
1/19/20,202004,AK,2,0,0,0
1/20/20,202004,AK,2,0,0,0
1/21/20,202004,AK,2,0,0,0
1/22/20,202004,AK,2,0,0,0
1/23/20,202004,AK,2,0,0,0
1/24/20,202004,AK,2,0,0,0
1/25/20,202004,AK,2,0,0,0
1/26/20,202005,AK,2,0,0,0
1/27/20,202005,AK,2,0,0,0
1/28/20,202005,AK,2,0,0,0
1/29/20,202005,AK,2,0,0,0
1/30/20,202005,AK,2,0,0,0
1/31/20,202005,AK,2,0,0,0
2/1/20,202005,AK,2,0,0,0
2/2/20,202006,AK,2,0,0,0
2/3/20,202006,AK,2,0,0,0
2/4/20,202006,AK,2,0,0,0
2/5/20,202006,AK,2,0,0,0
2/6/20,202006,AK,2,0,0,0
2/7/20,202006,AK,2,0,0,0
2/8/20,202006,AK,2,0,0,0
2/9/20,202007,AK,2,0,0,0
2/10/20,202007,AK,2,0,0,0
2/11/20,202007,AK,2,0,0,0
2/12/20,202007,AK,2,0,0,0
2/13/20,202007,AK,2,0,0,0
2/14/20,202007,AK,2,0,0,0
2/15/20,202007,AK,2,0,0,0
2/16/20,202008,AK,2,0,0,0
2/17/20,202008,AK,2,0,0,0
2/18/20,202008,AK,2,0,0,0
2/19/20,202008,AK,2,0,0,0
2/20/20,202008,AK,2,0,0,0
2/21/20,202008,AK,2,0,0,0
2/22/20,202008,AK,2,0,0,0
2/23/20,202009,AK,2,0,0,0
2/24/20,202009,AK,2,0,0,0
2/25/20,202009,AK,2,0,0,0
2/26/20,202009,AK,2,0,0,0
2/27/20,202009,AK,2,0,0,0
2/28/20,202009,AK,2,0,0,0
2/29/20,202009,AK,2,0,0,0
3/1/20,202010,AK,2,0,0,0
3/2/20,202010,AK,2,0,0,0
3/3/20,202010,AK,2,0,0,0
3/4/20,202010,AK,2,0,0,0
3/5/20,202010,AK,2,0,0,0
3/6/20,202010,AK,2,0,0,0
3/7/20,202010,AK,2,0,0,0
3/8/20,202011,AK,2,0,0,0
3/9/20,202011,AK,2,0,0,0
3/10/20,202011,AK,2,0,0,0
3/11/20,202011,AK,2,0,0,0
3/12/20,202011,AK,2,0,0,0
3/13/20,202011,AK,2,0,0,0
3/14/20,202011,AK,2,0,0,0
3/15/20,202012,AK,2,0,0,0
3/16/20,202012,AK,2,0,0,0
3/17/20,202012,AK,2,0,0,0
3/18/20,202012,AK,2,0,0,0
3/19/20,202012,AK,2,0,0,0
3/20/20,202012,AK,2,0,0,0
3/21/20,202012,AK,2,0,0,0
3/22/20,202013,AK,2,0,0,0
3/23/20,202013,AK,2,0,0,0
3/24/20,202013,AK,2,0,0,0
3/25/20,202013,AK,2,1,0,0
3/26/20,202013,AK,2,2,0,0
3/27/20,202013,AK,2,0,0,0
3/28/20,202013,AK,2,2,0,0
3/29/20,202014,AK,2,1,0,0
3/30/20,202014,AK,2,1,0,0
3/31/20,202014,AK,2,0,0,0
4/1/20,202014,AK,2,2,0,0
4/2/20,202014,AK,2,0,0,0
4/3/20,202014,AK,2,6,0,0
4/4/20,202014,AK,2,1,0,0
4/5/20,202015,AK,2,4,0,0
4/6/20,202015,AK,2,3,0,0
4/7/20,202015,AK,2,0,0,0
4/8/20,202015,AK,2,4,0,0
4/9/20,202015,AK,2,0,0,0
4/10/20,202015,AK,2,1,0,0
4/11/20,202015,AK,2,3,0,0
4/12/20,202016,AK,2,0,0,0
4/13/20,202016,AK,2,1,0,0
4/14/20,202016,AK,2,0,0,0
4/15/20,202016,AK,2,2,0,0
4/16/20,202016,AK,2,1,0,0
4/17/20,202016,AK,2,1,0,0
4/18/20,202016,AK,2,0,0,0
4/19/20,202017,AK,2,0,0,0
4/20/20,202017,AK,2,0,0,0
4/21/20,202017,AK,2,0,0,0
4/22/20,202017,AK,2,0,0,0
4/23/20,202017,AK,2,0,0,0
4/24/20,202017,AK,2,0,0,0
4/25/20,202017,AK,2,0,0,0
4/26/20,202018,AK,2,0,0,0
4/27/20,202018,AK,2,0,0,0
4/28/20,202018,AK,2,0,0,0
4/29/20,202018,AK,2,0,0,0
4/30/20,202018,AK,2,0,0,0
5/1/20,202018,AK,2,0,0,0
5/2/20,202018,AK,2,0,0,0
5/3/20,202019,AK,2,0,0,0
5/4/20,202019,AK,2,0,0,0
5/5/20,202019,AK,2,0,0,0
5/6/20,202019,AK,2,0,0,0
5/7/20,202019,AK,2,0,0,0
5/8/20,202019,AK,2,0,0,0
5/9/20,202019,AK,2,0,0,0
5/10/20,202020,AK,2,0,0,0
5/11/20,202020,AK,2,0,0,0
5/12/20,202020,AK,2,0,0,0
5/13/20,202020,AK,2,0,0,0
5/14/20,202020,AK,2,0,0,0
5/15/20,202020,AK,2,0,0,0
5/16/20,202020,AK,2,0,0,0
5/17/20,202021,AK,2,0,0,0
5/18/20,202021,AK,2,0,0,0
5/19/20,202021,AK,2,0,0,0
5/20/20,202021,AK,2,0,0,0
5/21/20,202021,AK,2,0,0,0
5/22/20,202021,AK,2,0,0,0
5/23/20,202021,AK,2,0,0,0
5/24/20,202022,AK,2,0,0,0
5/25/20,202022,AK,2,0,0,0
5/26/20,202022,AK,2,0,0,0
5/27/20,202022,AK,2,0,0,0
5/28/20,202022,AK,2,0,0,0
5/29/20,202022,AK,2,0,0,0
5/30/20,202022,AK,2,0,0,0
5/31/20,202023,AK,2,0,0,0
6/1/20,202023,AK,2,0,0,0
6/2/20,202023,AK,2,0,0,0
6/3/20,202023,AK,2,0,0,0
6/4/20,202023,AK,2,0,0,0
6/5/20,202023,AK,2,0,0,0
6/6/20,202023,AK,2,48,0,0
6/7/20,202024,AK,2,0,0,0
6/8/20,202024,AK,2,0,0,0
6/9/20,202024,AK,2,0,0,0
6/10/20,202024,AK,2,0,0,0
6/11/20,202024,AK,2,0,0,0
6/12/20,202024,AK,2,0,0,0
6/13/20,202024,AK,2,0,0,0
6/14/20,202025,AK,2,0,0,0
6/15/20,202025,AK,2,0,0,0
6/16/20,202025,AK,2,0,0,0
6/17/20,202025,AK,2,0,0,0
6/18/20,202025,AK,2,0,0,0
6/19/20,202025,AK,2,0,0,0
6/20/20,202025,AK,2,0,0,0
6/21/20,202026,AK,2,0,0,0
6/22/20,202026,AK,2,0,0,0
6/23/20,202026,AK,2,0,0,0
6/24/20,202026,AK,2,0,0,0
6/25/20,202026,AK,2,0,0,0
6/26/20,202026,AK,2,0,0,0
6/27/20,202026,AK,2,0,0,0
6/28/20,202027,AK,2,0,0,0
6/29/20,202027,AK,2,0,0,0
6/30/20,202027,AK,2,0,0,0
7/1/20,202027,AK,2,0,0,0
7/2/20,202027,AK,2,0,0,0
7/3/20,202027,AK,2,0,0,0
7/4/20,202027,AK,2,0,0,0
7/5/20,202028,AK,2,0,0,0
7/6/20,202028,AK,2,0,0,0
7/7/20,202028,AK,2,0,0,0
7/8/20,202028,AK,2,0,0,0
7/9/20,202028,AK,2,0,0,0
7/10/20,202028,AK,2,0,0,0
7/11/20,202028,AK,2,0,0,0
7/12/20,202029,AK,2,0,0,0
7/13/20,202029,AK,2,0,0,0
7/14/20,202029,AK,2,0,0,0
7/15/20,202029,AK,2,0,0,0
7/16/20,202029,AK,2,0,0,0
7/17/20,202029,AK,2,0,0,0
7/18/20,202029,AK,2,0,0,0
7/19/20,202030,AK,2,0,0,0
7/20/20,202030,AK,2,0,0,0
7/21/20,202030,AK,2,0,0,0
7/22/20,202030,AK,2,0,0,0
7/23/20,202030,AK,2,0,0,0
7/24/20,202030,AK,2,0,0,0
7/25/20,202030,AK,2,0,0,0
7/26/20,202031,AK,2,0,0,0
7/27/20,202031,AK,2,0,1,1
7/28/20,202031,AK,2,0,1,0
7/29/20,202031,AK,2,0,1,0
7/30/20,202031,AK,2,0,1,0
7/31/20,202031,AK,2,0,1,0
8/1/20,202031,AK,2,0,1,0
8/2/20,202032,AK,2,0,1,0
8/3/20,202032,AK,2,0,1,0
8/4/20,202032,AK,2,0,1,0
8/5/20,202032,AK,2,0,1,0
8/6/20,202032,AK,2,0,1,0
8/7/20,202032,AK,2,0,1,0
8/8/20,202032,AK,2,0,1,0
8/9/20,202033,AK,2,0,1,0
8/10/20,202033,AK,2,0,1,0
8/11/20,202033,AK,2,0,1,0
8/12/20,202033,AK,2,0,1,0
8/13/20,202033,AK,2,0,1,0
8/14/20,202033,AK,2,0,1,0
8/15/20,202033,AK,2,0,1,0
8/16/20,202034,AK,2,0,1,0
8/17/20,202034,AK,2,0,1,0
8/18/20,202034,AK,2,0,1,0
8/19/20,202034,AK,2,0,1,0
8/20/20,202034,AK,2,0,1,0
8/21/20,202034,AK,2,0,1,0
8/22/20,202034,AK,2,0,1,0
8/23/20,202035,AK,2,0,1,0
8/24/20,202035,AK,2,0,1,0
8/25/20,202035,AK,2,0,1,0
8/26/20,202035,AK,2,0,1,0
8/27/20,202035,AK,2,0,1,0
8/28/20,202035,AK,2,0,1,0
8/29/20,202035,AK,2,0,1,0
8/30/20,202036,AK,2,0,1,0
8/31/20,202036,AK,2,0,1,0
9/1/20,202036,AK,2,0,1,0
9/2/20,202036,AK,2,0,1,0
9/3/20,202036,AK,2,0,1,0
9/4/20,202036,AK,2,0,1,0
9/5/20,202036,AK,2,0,1,0
9/6/20,202037,AK,2,0,1,0
9/7/20,202037,AK,2,0,1,0
9/8/20,202037,AK,2,0,1,0
9/9/20,202037,AK,2,0,1,0
9/10/20,202037,AK,2,0,1,0
9/11/20,202037,AK,2,0,1,0
9/12/20,202037,AK,2,0,1,0
9/13/20,202038,AK,2,0,1,0
9/14/20,202038,AK,2,0,1,0
9/15/20,202038,AK,2,0,1,0
9/16/20,202038,AK,2,0,1,0
9/17/20,202038,AK,2,0,1,0
9/18/20,202038,AK,2,0,1,0
9/19/20,202038,AK,2,0,1,0
9/20/20,202039,AK,2,0,1,0
9/21/20,202039,AK,2,0,1,0
9/22/20,202039,AK,2,0,1,0
9/23/20,202039,AK,2,0,1,0
9/24/20,202039,AK,2,0,1,0
9/25/20,202039,AK,2,0,2,1
9/26/20,202039,AK,2,0,2,0
9/27/20,202040,AK,2,0,2,0
9/28/20,202040,AK,2,0,2,0
9/29/20,202040,AK,2,0,2,0
9/30/20,202040,AK,2,0,2,0
10/1/20,202040,AK,2,0,2,0
10/2/20,202040,AK,2,0,2,0
10/3/20,202040,AK,2,0,2,0
10/4/20,202041,AK,2,0,2,0
10/5/20,202041,AK,2,0,2,0
10/6/20,202041,AK,2,0,2,0
10/7/20,202041,AK,2,0,2,0
10/8/20,202041,AK,2,0,2,0
10/9/20,202041,AK,2,0,2,0
10/10/20,202041,AK,2,0,2,0
10/11/20,202042,AK,2,0,2,0
10/12/20,202042,AK,2,0,2,0
10/13/20,202042,AK,2,0,2,0
10/14/20,202042,AK,2,0,2,0
10/15/20,202042,AK,2,0,2,0
10/16/20,202042,AK,2,0,2,0
10/17/20,202042,AK,2,0,2,0
10/18/20,202043,AK,2,0,2,0
10/19/20,202043,AK,2,0,2,0
10/20/20,202043,AK,2,0,2,0
10/21/20,202043,AK,2,0,2,0
10/22/20,202043,AK,2,0,2,0
10/23/20,202043,AK,2,0,2,0
10/24/20,202043,AK,2,0,2,0
10/25/20,202044,AK,2,0,2,0
10/26/20,202044,AK,2,0,2,0
10/27/20,202044,AK,2,0,2,0
10/28/20,202044,AK,2,0,2,0
10/29/20,202044,AK,2,0,2,0
10/30/20,202044,AK,2,0,2,0
10/31/20,202044,AK,2,0,2,0
11/1/20,202045,AK,2,0,2,0
11/2/20,202045,AK,2,0,2,0
11/3/20,202045,AK,2,0,2,0
11/4/20,202045,AK,2,0,2,0
11/5/20,202045,AK,2,0,2,0
11/6/20,202045,AK,2,0,2,0
11/7/20,202045,AK,2,0,2,0
11/8/20,202046,AK,2,0,2,0
11/9/20,202046,AK,2,0,2,0
11/10/20,202046,AK,2,0,2,0
11/11/20,202046,AK,2,0,2,0
11/12/20,202046,AK,2,0,2,0
11/13/20,202046,AK,2,0,2,0
11/14/20,202046,AK,2,0,2,0
1/1/20,202001,AZ,4,0,0,0
1/2/20,202001,AZ,4,0,0,0
1/3/20,202001,AZ,4,0,0,0
1/4/20,202001,AZ,4,0,0,0
1/5/20,202002,AZ,4,0,0,0
1/6/20,202002,AZ,4,0,0,0
1/7/20,202002,AZ,4,0,0,0
1/8/20,202002,AZ,4,0,0,0
1/9/20,202002,AZ,4,0,0,0
1/10/20,202002,AZ,4,0,0,0
1/11/20,202002,AZ,4,0,0,0
1/12/20,202003,AZ,4,0,0,0
1/13/20,202003,AZ,4,0,0,0
1/14/20,202003,AZ,4,0,0,0
1/15/20,202003,AZ,4,0,0,0
1/16/20,202003,AZ,4,0,0,0
1/17/20,202003,AZ,4,0,0,0
1/18/20,202003,AZ,4,0,0,0
1/19/20,202004,AZ,4,0,0,0
1/20/20,202004,AZ,4,0,0,0
1/21/20,202004,AZ,4,0,0,0
1/22/20,202004,AZ,4,0,0,0
1/23/20,202004,AZ,4,0,0,0
1/24/20,202004,AZ,4,0,0,0
1/25/20,202004,AZ,4,0,0,0
1/26/20,202005,AZ,4,0,0,0
1/27/20,202005,AZ,4,0,0,0
1/28/20,202005,AZ,4,0,0,0
1/29/20,202005,AZ,4,0,0,0
1/30/20,202005,AZ,4,0,0,0
1/31/20,202005,AZ,4,0,0,0
2/1/20,202005,AZ,4,0,0,0
2/2/20,202006,AZ,4,0,0,0
2/3/20,202006,AZ,4,0,0,0
2/4/20,202006,AZ,4,0,0,0
2/5/20,202006,AZ,4,0,0,0
2/6/20,202006,AZ,4,0,0,0
2/7/20,202006,AZ,4,0,0,0
2/8/20,202006,AZ,4,0,0,0
2/9/20,202007,AZ,4,0,0,0
2/10/20,202007,AZ,4,0,0,0
2/11/20,202007,AZ,4,0,0,0
2/12/20,202007,AZ,4,0,0,0
2/13/20,202007,AZ,4,0,0,0
2/14/20,202007,AZ,4,0,0,0
2/15/20,202007,AZ,4,0,0,0
2/16/20,202008,AZ,4,0,0,0
2/17/20,202008,AZ,4,0,0,0
2/18/20,202008,AZ,4,0,0,0
2/19/20,202008,AZ,4,0,0,0
2/20/20,202008,AZ,4,0,0,0
2/21/20,202008,AZ,4,0,0,0
2/22/20,202008,AZ,4,0,0,0
2/23/20,202009,AZ,4,0,0,0
2/24/20,202009,AZ,4,0,0,0
2/25/20,202009,AZ,4,0,0,0
2/26/20,202009,AZ,4,0,0,0
2/27/20,202009,AZ,4,0,0,0
2/28/20,202009,AZ,4,0,0,0
2/29/20,202009,AZ,4,0,0,0
3/1/20,202010,AZ,4,0,0,0
3/2/20,202010,AZ,4,0,0,0
3/3/20,202010,AZ,4,0,0,0
3/4/20,202010,AZ,4,0,0,0
3/5/20,202010,AZ,4,1,0,0
3/6/20,202010,AZ,4,1,0,0
3/7/20,202010,AZ,4,0,0,0
3/8/20,202011,AZ,4,0,0,0
3/9/20,202011,AZ,4,2,0,0
3/10/20,202011,AZ,4,0,0,0
3/11/20,202011,AZ,4,3,0,0
3/12/20,202011,AZ,4,5,0,0
3/13/20,202011,AZ,4,6,0,0
3/14/20,202011,AZ,4,4,0,0
3/15/20,202012,AZ,4,10,0,0
3/16/20,202012,AZ,4,6,0,0
3/17/20,202012,AZ,4,13,0,0
3/18/20,202012,AZ,4,12,0,0
3/19/20,202012,AZ,4,18,0,0
3/20/20,202012,AZ,4,23,0,0
3/21/20,202012,AZ,4,20,0,0
3/22/20,202013,AZ,4,17,0,0
3/23/20,202013,AZ,4,44,0,0
3/24/20,202013,AZ,4,30,0,0
3/25/20,202013,AZ,4,45,0,0
3/26/20,202013,AZ,4,39,0,0
3/27/20,202013,AZ,4,40,0,0
3/28/20,202013,AZ,4,43,0,0
3/29/20,202014,AZ,4,41,0,0
3/30/20,202014,AZ,4,51,0,0
3/31/20,202014,AZ,4,56,0,0
4/1/20,202014,AZ,4,48,0,0
4/2/20,202014,AZ,4,34,0,0
4/3/20,202014,AZ,4,51,0,0
4/4/20,202014,AZ,4,44,0,0
4/5/20,202015,AZ,4,49,0,0
4/6/20,202015,AZ,4,59,0,0
4/7/20,202015,AZ,4,34,0,0
4/8/20,202015,AZ,4,53,0,0
4/9/20,202015,AZ,4,44,0,0
4/10/20,202015,AZ,4,45,0,0
4/11/20,202015,AZ,4,42,0,0
4/12/20,202016,AZ,4,37,0,0
4/13/20,202016,AZ,4,48,0,0
4/14/20,202016,AZ,4,49,0,0
4/15/20,202016,AZ,4,42,0,0
4/16/20,202016,AZ,4,45,1,1
4/17/20,202016,AZ,4,31,1,0
4/18/20,202016,AZ,4,52,1,0
4/19/20,202017,AZ,4,46,1,0
4/20/20,202017,AZ,4,67,1,0
4/21/20,202017,AZ,4,30,1,0
4/22/20,202017,AZ,4,44,1,0
4/23/20,202017,AZ,4,44,1,0
4/24/20,202017,AZ,4,54,1,0
4/25/20,202017,AZ,4,46,1,0
4/26/20,202018,AZ,4,44,1,0
4/27/20,202018,AZ,4,56,1,0
4/28/20,202018,AZ,4,52,1,0
4/29/20,202018,AZ,4,60,1,0
4/30/20,202018,AZ,4,53,1,0
5/1/20,202018,AZ,4,49,1,0
5/2/20,202018,AZ,4,47,1,0
5/3/20,202019,AZ,4,56,1,0
5/4/20,202019,AZ,4,46,1,0
5/5/20,202019,AZ,4,57,1,0
5/6/20,202019,AZ,4,52,1,0
5/7/20,202019,AZ,4,48,1,0
5/8/20,202019,AZ,4,58,1,0
5/9/20,202019,AZ,4,36,3,2
5/10/20,202020,AZ,4,35,3,0
5/11/20,202020,AZ,4,41,3,0
5/12/20,202020,AZ,4,42,3,0
5/13/20,202020,AZ,4,39,4,1
5/14/20,202020,AZ,4,52,4,0
5/15/20,202020,AZ,4,41,4,0
5/16/20,202020,AZ,4,37,4,0
5/17/20,202021,AZ,4,30,4,0
5/18/20,202021,AZ,4,54,5,1
5/19/20,202021,AZ,4,43,5,0
5/20/20,202021,AZ,4,36,5,0
5/21/20,202021,AZ,4,49,7,2
5/22/20,202021,AZ,4,58,7,0
5/23/20,202021,AZ,4,41,10,3
5/24/20,202022,AZ,4,42,10,0
5/25/20,202022,AZ,4,51,10,0
5/26/20,202022,AZ,4,45,13,3
5/27/20,202022,AZ,4,50,13,0
5/28/20,202022,AZ,4,51,14,1
5/29/20,202022,AZ,4,58,14,0
5/30/20,202022,AZ,4,53,15,1
5/31/20,202023,AZ,4,45,16,1
6/1/20,202023,AZ,4,66,16,0
6/2/20,202023,AZ,4,75,17,1
6/3/20,202023,AZ,4,69,21,4
6/4/20,202023,AZ,4,53,23,2
6/5/20,202023,AZ,4,70,25,2
6/6/20,202023,AZ,4,65,25,0
6/7/20,202024,AZ,4,70,32,7
6/8/20,202024,AZ,4,64,32,0
6/9/20,202024,AZ,4,48,34,2
6/10/20,202024,AZ,4,41,34,0
6/11/20,202024,AZ,4,41,39,5
6/12/20,202024,AZ,4,38,45,6
6/13/20,202024,AZ,4,36,47,2
6/14/20,202025,AZ,4,33,47,0
6/15/20,202025,AZ,4,34,51,4
6/16/20,202025,AZ,4,27,53,2
6/17/20,202025,AZ,4,15,53,0
6/18/20,202025,AZ,4,17,55,2
6/19/20,202025,AZ,4,5,61,6
6/20/20,202025,AZ,4,6,63,2
6/21/20,202026,AZ,4,3,65,2
6/22/20,202026,AZ,4,0,65,0
6/23/20,202026,AZ,4,0,69,4
6/24/20,202026,AZ,4,58,72,3
6/25/20,202026,AZ,4,93,73,1
6/26/20,202026,AZ,4,108,77,4
6/27/20,202026,AZ,4,81,81,4
6/28/20,202027,AZ,4,22,86,5
6/29/20,202027,AZ,4,17,90,4
6/30/20,202027,AZ,4,102,94,4
7/1/20,202027,AZ,4,101,98,4
7/2/20,202027,AZ,4,79,103,5
7/3/20,202027,AZ,4,102,107,4
7/4/20,202027,AZ,4,50,110,3
7/5/20,202028,AZ,4,93,114,4
7/6/20,202028,AZ,4,27,117,3
7/7/20,202028,AZ,4,84,117,0
7/8/20,202028,AZ,4,115,118,1
7/9/20,202028,AZ,4,139,124,6
7/10/20,202028,AZ,4,133,128,4
7/11/20,202028,AZ,4,91,136,8
7/12/20,202029,AZ,4,45,154,18
7/13/20,202029,AZ,4,44,154,0
7/14/20,202029,AZ,4,103,159,5
7/15/20,202029,AZ,4,161,159,0
7/16/20,202029,AZ,4,193,160,1
7/17/20,202029,AZ,4,106,165,5
7/18/20,202029,AZ,4,165,180,15
7/19/20,202030,AZ,4,65,181,1
7/20/20,202030,AZ,4,66,183,2
7/21/20,202030,AZ,4,196,201,18
7/22/20,202030,AZ,4,153,206,5
7/23/20,202030,AZ,4,189,210,4
7/24/20,202030,AZ,4,225,210,0
7/25/20,202030,AZ,4,166,220,10
7/26/20,202031,AZ,4,79,221,1
7/27/20,202031,AZ,4,45,221,0
7/28/20,202031,AZ,4,1643,226,5
7/29/20,202031,AZ,4,666,230,4
7/30/20,202031,AZ,4,1112,247,17
7/31/20,202031,AZ,4,88,254,7
8/1/20,202031,AZ,4,86,254,0
8/2/20,202032,AZ,4,25,259,5
8/3/20,202032,AZ,4,29,263,4
8/4/20,202032,AZ,4,1894,267,4
8/5/20,202032,AZ,4,265,276,9
8/6/20,202032,AZ,4,509,276,0
8/7/20,202032,AZ,4,5173,280,4
8/8/20,202032,AZ,4,3,286,6
8/9/20,202033,AZ,4,24,288,2
8/10/20,202033,AZ,4,9,289,1
8/11/20,202033,AZ,4,15,285,4
8/12/20,202033,AZ,4,529,290,5
8/13/20,202033,AZ,4,682,291,1
8/14/20,202033,AZ,4,12,292,1
8/15/20,202033,AZ,4,280,292,0
8/16/20,202034,AZ,4,0,294,2
8/17/20,202034,AZ,4,1,294,0
8/18/20,202034,AZ,4,122,294,0
8/19/20,202034,AZ,4,142,298,4
8/20/20,202034,AZ,4,123,299,1
8/21/20,202034,AZ,4,67,299,0
8/22/20,202034,AZ,4,61,304,5
8/23/20,202035,AZ,4,0,304,0
8/24/20,202035,AZ,4,0,304,0
8/25/20,202035,AZ,4,146,304,0
8/26/20,202035,AZ,4,11,315,11
8/27/20,202035,AZ,4,50,315,0
8/28/20,202035,AZ,4,2,319,4
8/29/20,202035,AZ,4,5,319,0
8/30/20,202036,AZ,4,0,321,2
8/31/20,202036,AZ,4,0,321,0
9/1/20,202036,AZ,4,0,319,2
9/2/20,202036,AZ,4,44,320,1
9/3/20,202036,AZ,4,25,325,5
9/4/20,202036,AZ,4,24,326,1
9/5/20,202036,AZ,4,22,330,4
9/6/20,202037,AZ,4,7,331,1
9/7/20,202037,AZ,4,0,331,0
9/8/20,202037,AZ,4,0,331,0
9/9/20,202037,AZ,4,71,330,1
9/10/20,202037,AZ,4,18,330,0
9/11/20,202037,AZ,4,136,332,2
9/12/20,202037,AZ,4,26,335,3
9/13/20,202038,AZ,4,0,337,2
9/14/20,202038,AZ,4,1,337,0
9/15/20,202038,AZ,4,26,337,0
9/16/20,202038,AZ,4,25,337,0
9/17/20,202038,AZ,4,0,341,4
9/18/20,202038,AZ,4,44,342,1
9/19/20,202038,AZ,4,17,342,0
9/20/20,202039,AZ,4,0,344,2
9/21/20,202039,AZ,4,2,344,0
9/22/20,202039,AZ,4,22,344,0
9/23/20,202039,AZ,4,25,344,0
9/24/20,202039,AZ,4,17,344,0
9/25/20,202039,AZ,4,30,345,1
9/26/20,202039,AZ,4,33,345,0
9/27/20,202040,AZ,4,10,345,0
9/28/20,202040,AZ,4,4,345,0
9/29/20,202040,AZ,4,28,345,0
9/30/20,202040,AZ,4,72,345,0
10/1/20,202040,AZ,4,107,346,1
10/2/20,202040,AZ,4,14,347,1
10/3/20,202040,AZ,4,40,348,1
10/4/20,202041,AZ,4,14,348,0
10/5/20,202041,AZ,4,9,348,0
10/6/20,202041,AZ,4,0,347,1
10/7/20,202041,AZ,4,63,347,0
10/8/20,202041,AZ,4,121,347,0
10/9/20,202041,AZ,4,28,347,0
10/10/20,202041,AZ,4,30,348,1
10/11/20,202042,AZ,4,24,348,0
10/12/20,202042,AZ,4,4,348,0
10/13/20,202042,AZ,4,55,348,0
10/14/20,202042,AZ,4,54,348,0
10/15/20,202042,AZ,4,96,349,1
10/16/20,202042,AZ,4,29,351,2
10/17/20,202042,AZ,4,127,352,1
10/18/20,202043,AZ,4,22,353,1
10/19/20,202043,AZ,4,8,353,0
10/20/20,202043,AZ,4,71,353,0
10/21/20,202043,AZ,4,101,353,0
10/22/20,202043,AZ,4,118,353,0
10/23/20,202043,AZ,4,29,354,1
10/24/20,202043,AZ,4,76,354,0
10/25/20,202044,AZ,4,43,354,0
10/26/20,202044,AZ,4,11,354,0
10/27/20,202044,AZ,4,75,354,0
10/28/20,202044,AZ,4,75,354,0
10/29/20,202044,AZ,4,13,354,0
10/30/20,202044,AZ,4,164,354,0
10/31/20,202044,AZ,4,68,358,4
11/1/20,202045,AZ,4,66,358,0
11/2/20,202045,AZ,4,15,358,0
11/3/20,202045,AZ,4,53,359,1
11/4/20,202045,AZ,4,160,360,1
11/5/20,202045,AZ,4,45,361,1
11/6/20,202045,AZ,4,187,361,0
11/7/20,202045,AZ,4,152,363,2
11/8/20,202046,AZ,4,32,363,0
11/9/20,202046,AZ,4,9,363,0
11/10/20,202046,AZ,4,217,363,0
11/11/20,202046,AZ,4,66,365,2
11/12/20,202046,AZ,4,82,365,0
11/13/20,202046,AZ,4,244,365,0
11/14/20,202046,AZ,4,117,365,0
1/1/20,202001,AR,5,0,0,0
1/2/20,202001,AR,5,0,0,0
1/3/20,202001,AR,5,0,0,0
1/4/20,202001,AR,5,0,0,0
1/5/20,202002,AR,5,0,0,0
1/6/20,202002,AR,5,0,0,0
1/7/20,202002,AR,5,0,0,0
1/8/20,202002,AR,5,0,0,0
1/9/20,202002,AR,5,0,0,0
1/10/20,202002,AR,5,0,0,0
1/11/20,202002,AR,5,0,0,0
1/12/20,202003,AR,5,0,0,0
1/13/20,202003,AR,5,0,0,0
1/14/20,202003,AR,5,0,0,0
1/15/20,202003,AR,5,0,0,0
1/16/20,202003,AR,5,0,0,0
1/17/20,202003,AR,5,0,0,0
1/18/20,202003,AR,5,0,0,0
1/19/20,202004,AR,5,0,0,0
1/20/20,202004,AR,5,0,0,0
1/21/20,202004,AR,5,0,0,0
1/22/20,202004,AR,5,0,0,0
1/23/20,202004,AR,5,0,0,0
1/24/20,202004,AR,5,0,0,0
1/25/20,202004,AR,5,0,0,0
1/26/20,202005,AR,5,0,0,0
1/27/20,202005,AR,5,0,0,0
1/28/20,202005,AR,5,0,0,0
1/29/20,202005,AR,5,0,0,0
1/30/20,202005,AR,5,0,0,0
1/31/20,202005,AR,5,0,0,0
2/1/20,202005,AR,5,0,0,0
2/2/20,202006,AR,5,0,0,0
2/3/20,202006,AR,5,0,0,0
2/4/20,202006,AR,5,0,0,0
2/5/20,202006,AR,5,0,0,0
2/6/20,202006,AR,5,0,0,0
2/7/20,202006,AR,5,0,0,0
2/8/20,202006,AR,5,0,0,0
2/9/20,202007,AR,5,0,0,0
2/10/20,202007,AR,5,0,0,0
2/11/20,202007,AR,5,0,0,0
2/12/20,202007,AR,5,0,0,0
2/13/20,202007,AR,5,0,0,0
2/14/20,202007,AR,5,0,0,0
2/15/20,202007,AR,5,0,0,0
2/16/20,202008,AR,5,0,0,0
2/17/20,202008,AR,5,0,0,0
2/18/20,202008,AR,5,0,0,0
2/19/20,202008,AR,5,0,0,0
2/20/20,202008,AR,5,0,0,0
2/21/20,202008,AR,5,0,0,0
2/22/20,202008,AR,5,0,0,0
2/23/20,202009,AR,5,0,0,0
2/24/20,202009,AR,5,0,0,0
2/25/20,202009,AR,5,0,0,0
